user_id;Name;;Category1;;Place;City
3153;charlyee;;History;;Hutan Wisata Tinjomoyo Semarang;Semarang
3154;tradd;;Culture;;Wisata Kaliurang;Jogja
3155;sessler;;History;;Kota Lama Semarang;Semarang
3156;gattus;;Tourist Attraction;;Kampoeng Kopi Banaran;Semarang
3157;aniko;;Tourist Attraction;;Seribu Batu Songgo Langit;Jogja
3158;zareon;;Nature;;Waduk Jatibarang;Semarang
3159;dawnie;;History;;Kampung Tematik Jawi;Semarang
3160;riche;;Nature;;Candi Gedong Songo;Semarang
3161;theldon;;Nature;;Sam Poo Kong Temple;Semarang
3162;howenstein;;Nature;;Kawasan Malioboro;Jogja
3163;marienthal;;Nature;;Umbul Sidomukti;Semarang
3164;rinee;;Nature;;Pantai Baruna;Semarang
3165;alcides;;Culinary;;Candi Ijo;Jogja
3166;jaderius;;Culinary;;Wisata Mangrove Tapak;Semarang
3167;katonna;;Culinary;;Pantai Samas;Jogja
3168;larry;;Culture;;Monumen Sanapati;Jogja
3169;ramelle;;Culinary;;Watu Mabur Mangunan;Jogja
3170;ishmaiah;;Tourist Attraction;;De Mata Museum Jogja;Jogja
3171;tylerjohn;;History;;Candi Ijo;Jogja
3172;yulka;;Culture;;Pantai Depok Jogja;Jogja
3173;derricka;;History;;Air Terjun Kedung Pedut;Jogja
3174;aashir;;Nature;;Goa Rancang Kencono;Jogja
3175;keyvon;;Culture;;Pantai Glagah;Jogja
3176;emalena;;Tourist Attraction;;Kampung Wisata Taman Sari;Jogja
3177;ritisha;;Culture;;Puncak Kebun Buah Mangunan;Jogja
3178;shaqueal;;Tourist Attraction;;Water Blaster Bukit Candi Golf;Semarang
3179;krysha;;History;;Flower Farm Setiya Aji;Semarang
3180;joaseus;;History;;Tirto Argo Siwarak;Semarang
3181;tensie;;Nature;;Kampoeng Rawa;Semarang
3182;mullinix;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
3183;dailyn;;Culinary;;Candi Prambanan;Jogja
3184;sheala;;Culinary;;Galaxy Waterpark Jogja;Jogja
3185;konlan;;Tourist Attraction;;Candi Prambanan;Jogja
3186;krystallia;;Tourist Attraction;;The Lost World Castle;Jogja
3187;husaam;;Culinary;;Taman Pelangi Yogyakarta;Jogja
3188;sifet;;History;;Candi Borobudur;Jogja
3189;zachory;;Nature;;Candi Ijo;Jogja
3190;arbogast;;Tourist Attraction;;Watu Lumbung;Jogja
3191;jerwin;;Culinary;;Tebing Breksi;Jogja
3192;rodel;;History;;Bendung Lepen;Jogja
3193;amazin;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
3194;ravana;;History;;Pantai Nguluran;Jogja
3195;cesya;;Tourist Attraction;;Candi Ijo;Jogja
3196;dhaniya;;Culture;;Alun-alun Utara Keraton Yogyakarta;Jogja
3197;zaymir;;History;;Pantai Kukup;Jogja
3198;linsinbigler;;Tourist Attraction;;Semarang Chinatown;Semarang
3199;tekeshia;;Nature;;Jembatan Biru Ambarawa;Semarang
3200;schaffer;;Culinary;;Watu Goyang;Jogja
3201;ceandre;;Culinary;;Museum Kereta Ambarawa;Semarang
3202;micayla;;Culture;;Pasar Beringharjo;Jogja
3203;terani;;Culture;;Museum Kereta Ambarawa;Semarang
3204;teancum;;Nature;;Wisata Lereng Kelir;Semarang
3205;shanii;;Tourist Attraction;;Pantai Parangtritis;Jogja
3206;omri;;Culture;;Puncak Gunung Api Purba - Nglanggeran;Jogja
3207;abbrielle;;Culture;;Hutan Wisata Tinjomoyo Semarang;Semarang
3208;inklebarger;;Nature;;Obyek Wisata Goa Kreo;Semarang
3209;deeanne;;Tourist Attraction;;Obyek Wisata Goa Kreo;Semarang
3210;raylend;;Culture;;Pantai Baruna;Semarang
3211;williamjames;;Nature;;Hutan Pinus Kayon;Semarang
3212;georgeann;;Culture;;Water Blaster Bukit Candi Golf;Semarang
3213;angellea;;History;;Kauman Pakualaman Yogyakarta;Jogja
3214;maho;;Culture;;Saloka Theme Park;Semarang
3215;chiles;;Culture;;Geoforest Watu Payung Turunan;Jogja
3216;kimalee;;Tourist Attraction;;Bentara Budaya Yogyakarta (BBY);Jogja
3217;xzorion;;History;;Kebun Teh Nglinggo;Jogja
3218;willmer;;Tourist Attraction;;Pura Giri Natha;Semarang
3219;albertice;;Culture;;Pantai Indrayanti;Jogja
3220;shohn;;History;;Pantai Baruna;Semarang
3221;nakera;;History;;Desa Wisata Pulesari;Jogja
3222;mondeja;;Culture;;Galaxy Waterpark Jogja;Jogja
3223;najuma;;Tourist Attraction;;Taman Tabanas;Semarang
3224;parnika;;Culture;;Lawang Sewu;Semarang
3225;shauntia;;Culinary;;Hutan Pinus Kayon;Semarang
3226;linday;;Nature;;Kampung Pelangi;Semarang
3227;nijesh;;Culture;;Alun Alun Selatan Yogyakarta;Jogja
3228;myrhn;;History;;Flower Farm Setiya Aji;Semarang
3229;babajko;;Culture;;Water Blaster Bukit Candi Golf;Semarang
3230;vitolis;;Culture;;Desa Wisata Pulesari;Jogja
3231;lyndal;;Culinary;;De Mata Museum Jogja;Jogja
3232;carruthers;;Culinary;;Taman Pandanaran;Semarang
3233;alecxander;;Culture;;Lawang Sewu;Semarang
3234;chrisma;;History;;Puncak Kebun Buah Mangunan;Jogja
3235;preslynn;;History;;Monumen Palagan Ambarawa;Semarang
3236;melis;;Nature;;Monumen Palagan Ambarawa;Semarang
3237;jasonlee;;Culture;;Waduk Jatibarang;Semarang
3238;hazim;;Nature;;Candi Prambanan;Jogja
3239;sadaria;;History;;Goa Pindul;Jogja
3240;danterrius;;Culture;;Tebing Breksi;Jogja
3241;dragna;;Culinary;;Pantai Sundak;Jogja
3242;husai;;Culinary;;Taman Srigunting;Semarang
3243;yulanda;;Culinary;;Watu Lumbung;Jogja
3244;jiapsi;;Tourist Attraction;;Puncak Gunung Api Purba - Nglanggeran;Jogja
3245;abiud;;History;;Bentara Budaya Yogyakarta (BBY);Jogja
3246;kathaline;;Culture;;Waduk Jatibarang;Semarang
3247;soyoung;;Culinary;;Candi Prambanan;Jogja
3248;parhe;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
3249;mehruddin;;Culinary;;Taman Pelangi Yogyakarta;Jogja
3250;ignace;;History;;Taman Kasmaran;Semarang
3251;klavdia;;Nature;;Pasar Beringharjo;Jogja
3252;ziver;;Culinary;;Pantai Krakal;Jogja
3253;xochiquetzal;;Tourist Attraction;;Pasar Beringharjo;Jogja
3254;zischke;;Culinary;;Waduk Jatibarang;Semarang
3255;merali;;Tourist Attraction;;Watu Lumbung;Jogja
3256;jodok;;History;;Pantai Patihan;Jogja
3257;lonney;;Tourist Attraction;;Seribu Batu Songgo Langit;Jogja
3258;bucknor;;Culture;;Pantai Nglambor;Jogja
3259;lulubelle;;Culture;;Goa Rancang Kencono;Jogja
3260;percell;;Culinary;;Pasar Beringharjo;Jogja
3261;kerith;;Culinary;;Pantai Wediombo;Jogja
3262;onorio;;Culinary;;Kampung Wisata Kadipaten;Jogja
3263;lorica;;Tourist Attraction;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
3264;johnae;;Nature;;Tebing Breksi;Jogja
3265;mylania;;Tourist Attraction;; Pantai Cipta;Semarang
3266;tkeyah;;Culture;;Masjid Kapal Semarang;Semarang
3267;mignotte;;Culinary;;Galaxy Waterpark Jogja;Jogja
3268;alysee;;Nature;;Desa Wisata Lembah Kalipancur;Semarang
3269;lauda;;Nature;;Lawang Sewu;Semarang
3270;debar;;Nature;;Pantai Samas;Jogja
3271;rahneisha;;Culture;;Watu Gunung Ungaran;Semarang
3272;silvano;;History;;Jurang Tembelan Kanigoro;Jogja
3273;dibru;;Nature;; Pantai Cipta;Semarang
3274;brekyn;;History;;Kampoeng Rawa;Semarang
3275;munazzah;;Nature;;Pantai Krakal;Jogja
3276;jozhiel;;Culture;;Pantai Glagah;Jogja
3277;nkechi;;Tourist Attraction;;Hutan Pinus Asri;Jogja
3278;marva;;History;;Monumen Sanapati;Jogja
3279;witalij;;Culture;;Taman Pelangi Yogyakarta;Jogja
3280;steffi;;Culinary;;Kampung Tematik Jawi;Semarang
3281;kallysta;;Culture;;Candi Ijo;Jogja
3282;ringaudas;;Culinary;;Kampung Tematik Jawi;Semarang
3283;atanasie;;Culture;;Grand Maerakaca;Semarang
3284;kayeson;;Nature;;Benteng Pendem;Semarang
3285;abla;;Culinary;;Wisata Alam Wana Wisata Penggaron;Semarang
3286;toivo;;Nature;;Lava Bantal;Jogja
3287;bilmar;;Culinary;;Watu Mabur Mangunan;Jogja
3288;kosma;;Nature;;Durian Gardens and Tourism Education Watu Simbar;Semarang
3289;latazia;;History;;Pantai Samas;Jogja
3290;rikhia;;Tourist Attraction;;Pantai Indrayanti;Jogja
3291;chamberlin;;Culinary;;Wisata Lereng Kelir;Semarang
3292;binali;;Nature;;Pantai Indrayanti;Jogja
3293;herodes;;Culinary;;Hutan Pinus Asri;Jogja
3294;clines;;Nature;;Pintoe Langit Dahromo;Jogja
3295;mohanad;;Culinary;;Pantai Depok Jogja;Jogja
3296;marimuthu;;Tourist Attraction;;Candi Prambanan;Jogja
3297;mckailey;;Culinary;;Pantai Patihan;Jogja
3298;ravindra;;History;;Pantai Indrayanti;Jogja
3299;arialdo;;Culinary;;Kampoeng Kopi Banaran;Semarang
3300;flippo;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
3301;miosha;;Tourist Attraction;;Sam Poo Kong Temple;Semarang
3302;acree;;Tourist Attraction;;Kawasan Malioboro;Jogja
3303;jeronn;;Culture;;The Lost World Castle;Jogja
3304;brandyn;;Nature;;Watu Goyang;Jogja
3305;chevez;;Culture;;The World Landmarks - Merapi Park Yogyakarta;Jogja
3306;jahtavious;;Culinary;;Museum Kereta Ambarawa;Semarang
3307;kaevion;;Culture;;Sindu Kusuma Edupark (SKE);Jogja
3308;wiliam;;Culinary;;Grand Maerakaca;Semarang
3309;yu;;History;;Pantai Samas;Jogja
3310;philpott;;Nature;;Wisata Eling Bening;Semarang
3311;oseze;;Tourist Attraction;;Tebing Breksi;Jogja
3312;mountjoy;;Tourist Attraction;;Masjid Kapal Semarang;Semarang
3313;yatharth;;Culture;;Pantai Patihan;Jogja
3314;armbrust;;Culinary;;Desa Wisata Pulesari;Jogja
3315;debr;;Culinary;;Obyek Wisata Goa Kreo;Semarang
3316;zied;;Tourist Attraction;;Pantai Glagah;Jogja
3317;helgeson;;Nature;;Alun Alun Selatan Yogyakarta;Jogja
3318;tyquawn;;History;;Semarang Contemporary Art Gallery;Semarang
3319;damajae;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
3320;abott;;Nature;;Semarang Gallery;Semarang
3321;raimundas;;History;;Taman Srigunting;Semarang
3322;oshae;;Culture;;Pura Giri Natha;Semarang
3323;reshef;;Culinary;;Gembira Loka Zoo;Jogja
3324;pavan;;Culture;;Pantai Drini;Jogja
3325;malicai;;History;;Wisata Lereng Kelir;Semarang
3326;grafton;;History;;Wisata Kaliurang;Jogja
3327;sabanam;;History;;Flower Farm Setiya Aji;Semarang
3328;niarose;;History;;Pantai Nguluran;Jogja
3329;glialentn;;Nature;;Monumen Sanapati;Jogja
3330;simeonka;;Nature;;Sindu Kusuma Edupark (SKE);Jogja
3331;shanez;;Tourist Attraction;;Masjid Kapal Semarang;Semarang
3332;narcisco;;Tourist Attraction;;Semarang Chinatown;Semarang
3333;pavneet;;Tourist Attraction;;Grand Maerakaca;Semarang
3334;gainey;;Tourist Attraction;;Old City 3D Trick Art Museum;Semarang
3335;emette;;Culture;;Grand Maerakaca;Semarang
3336;nassir;;Culinary;; Pantai Cipta;Semarang
3337;russi;;Culinary;;The World Landmarks - Merapi Park Yogyakarta;Jogja
3338;elife;;Culinary;;Semarang Chinatown;Semarang
3339;saturno;;Tourist Attraction;;Kauman Pakualaman Yogyakarta;Jogja
3340;emilin;;Nature;;De Mata Museum Jogja;Jogja
3341;hiromitsu;;Culinary;;Bentara Budaya Yogyakarta (BBY);Jogja
3342;pintea;;Tourist Attraction;;Pantai Nguluran;Jogja
3343;takundanyika;;Culinary;;Alun Alun Selatan Yogyakarta;Jogja
3344;huggard;;Culinary;;Kampoeng Djadhoel Semarang;Semarang
3345;sheanna;;Nature;;The Lost World Castle;Jogja
3346;rozay;;Nature;;Brown Canyon;Semarang
3347;mevzet;;Culinary;;Candi Ijo;Jogja
3348;brandiann;;Culinary;;Saloka Theme Park;Semarang
3349;lense;;Culinary;;Air Terjun Kedung Pedut;Jogja
3350;giusto;;Tourist Attraction;;Semarang Contemporary Art Gallery;Semarang
3351;toseef;;Culinary;;Hutan Pinus Pengger;Jogja
3352;dilann;;History;;Tugu Pal Putih Jogja;Jogja
3353;rasheema;;Nature;;Gua Maria Kerep Ambarawa;Semarang
3354;emela;;Culinary;;Masjid Kapal Semarang;Semarang
3355;despoina;;Culinary;;Desa Wisata Lembah Kalipancur;Semarang
3356;vernicia;;Nature;;Kampung Tematik Jawi;Semarang
3357;keishawna;;Tourist Attraction;;Watu Mabur Mangunan;Jogja
3358;hazley;;History;;Masjid Kapal Semarang;Semarang
3359;fairbrother;;Nature;;Monumen Palagan Ambarawa;Semarang
3360;keelia;;Culture;;Taman Srigunting;Semarang
3361;shoifet;;Culinary;;Pasar Beringharjo;Jogja
3362;valters;;History;;Bentara Budaya Yogyakarta (BBY);Jogja
3363;natavan;;Tourist Attraction;;Waduk Jatibarang;Semarang
3364;madellyne;;Culture;;Kawasan Malioboro;Jogja
3365;dickey;;Culture;;Taman Tabanas;Semarang
3366;yakim;;Culture;;Geoforest Watu Payung Turunan;Jogja
3367;etonna;;Nature;;Wisata Kalibiru;Jogja
3368;rowhn;;Nature;;Water Blaster Bukit Candi Golf;Semarang
3369;kaylonie;;Culinary;;Tirto Argo Siwarak;Semarang
3370;fokken;;History;;Monumen Sanapati;Jogja
3371;rynn;;Nature;;Taman Pelangi Yogyakarta;Jogja
3372;sadiga;;History;;Watu Lumbung;Jogja
3373;khanchan;;History;;Hutan Mangrove Kulon Progo;Jogja
3374;hristinka;;Culinary;;Desa Wisata Lembah Kalipancur;Semarang
3375;argjend;;Culture;;Goa Rancang Kencono;Jogja
3376;orietto;;Tourist Attraction;;Hutan Wisata Tinjomoyo Semarang;Semarang
3377;minta;;History;;Monumen Palagan Ambarawa;Semarang
3378;canio;;History;;Masjid Agung Ungaran;Semarang
3379;armandino;;Culture;;Puncak Gunung Api Purba - Nglanggeran;Jogja
3380;indiah;;Nature;;Pantai Depok Jogja;Jogja
3381;jokimas;;Nature;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
3382;brooklon;;Culinary;;Goa Pindul;Jogja
3383;aniruddh;;Tourist Attraction;;Taman Kasmaran;Semarang
3384;banan;;Culture;;Brown Canyon;Semarang
3385;aurthur;;History;;Watu Lumbung;Jogja
3386;jhordan;;Culture;;Pantai Krakal;Jogja
3387;kizziah;;Nature;;Kota Lama Semarang;Semarang
3388;bertoncini;;Culinary;;Monumen Sanapati;Jogja
3389;geneveive;;Tourist Attraction;;Grand Maerakaca;Semarang
3390;kaidynn;;Nature;;Puncak Segoro;Jogja
3391;seoras;;History;;Pantai Wediombo;Jogja
3392;dalary;;History;;Pantai Marina;Semarang
3393;coletyn;;Culinary;;Pantai Sundak;Jogja
3394;bradbury;;Tourist Attraction;;Pantai Indrayanti;Jogja
3395;jagviri;;Culinary;;Kebun Teh Nglinggo;Jogja
3396;valesta;;Culture;;Watu Gunung Ungaran;Semarang
3397;giesa;;Culture;;Pantai Baruna;Semarang
3398;entela;;Nature;;Bunker Kaliadem Merapi;Jogja
3399;laronde;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
3400;sistino;;Tourist Attraction;;Wisata Eling Bening;Semarang
3401;coonan;;Tourist Attraction;;Benteng Pendem;Semarang
3402;jeshwa;;History;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
3403;ashvi;;Tourist Attraction;;Pantai Cipta;Semarang
3404;kyannah;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
3405;selva;;Culture;;Wisata Kaliurang;Jogja
3406;demyan;;Culture;;Candi Prambanan;Jogja
3407;nikoli;;History;;Jurang Tembelan Kanigoro;Jogja
3408;umayrah;;Culture;;Water Blaster Bukit Candi Golf;Semarang
3409;tillymae;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
3410;yamilette;;History;;Pantai Drini;Jogja
3411;marianno;;Nature;;Goa Pindul;Jogja
3412;imme;;Culinary;;Hutan Wisata Tinjomoyo Semarang;Semarang
3413;cheryle;;Culinary;;Desa Wisata Sungai Code Jogja Kota;Jogja
3414;pela;;Culture;;Pantai Samas;Jogja
3415;trilbie;;History;;Masjid Kapal Semarang;Semarang
3416;gulnur;;Tourist Attraction;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
3417;simonne;;Culture;;Benteng Pendem;Semarang
3418;ibraaheem;;Culture;;Semarang Contemporary Art Gallery;Semarang
3419;kymoni;;Nature;;Candi Borobudur;Jogja
3420;ternisha;;History;;Kampoeng Djadhoel Semarang;Semarang
3421;maddan;;Culture;;Old City 3D Trick Art Museum;Semarang
3422;kamberlyn;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
3423;lenaig;;Culinary;;Waduk Jatibarang;Semarang
3424;rusti;;Nature;;Nol Kilometer Jl.Malioboro;Jogja
3425;dilshad;;Tourist Attraction;;Pantai Wediombo;Jogja
3426;rawad;;Culinary;;Hutan Pinus Kayon;Semarang
3427;pecoraro;;Nature;;Lava Bantal;Jogja
3428;ikponmwosa;;Culture;;Taman Pelangi Jogja;Jogja
3429;barge;;Nature;;Masjid Kapal Semarang;Semarang
3430;ocella;;History;;Kampung Pelangi;Semarang
3431;besse;;Nature;;Hutan Pinus Asri;Jogja
3432;exy;;Tourist Attraction;;Hutan Pinus Asri;Jogja
3433;dagnah;;Culinary;;Kota Lama Semarang;Semarang
3434;lyiah;;History;;Bendung Lepen;Jogja
3435;peirre;;Culinary;;Goa Rancang Kencono;Jogja
3436;tyeka;;Culinary;;Candi Ijo;Jogja
3437;aelan;;History;;Watu Mabur Mangunan;Jogja
3438;zeplynn;;Nature;;Water Blaster Bukit Candi Golf;Semarang
3439;lindajean;;Tourist Attraction;;Taman Srigunting;Semarang
3440;feder;;Culinary;;Hutan Pinus Kayon;Semarang
3441;zenat;;Nature;;Watu Lumbung;Jogja
3442;lutisha;;Nature;;Watu Mabur Mangunan;Jogja
3443;tesia;;Nature;;Bendung Lepen;Jogja
3444;elger;;Tourist Attraction;;Pantai Sundak;Jogja
3445;katharin;;History;;Goa Rancang Kencono;Jogja
3446;prehaan;;Culinary;;La Kana Chapel;Semarang
3447;kaylix;;Nature;;Candi Ijo;Jogja
3448;mily;;Culture;;Brown Canyon;Semarang
3449;gianfranca;;Nature;;Tebing Breksi;Jogja
3450;shahidah;;Nature;;Pantai Depok Jogja;Jogja
3451;kyomi;;Tourist Attraction;;Durian Gardens and Tourism Education Watu Simbar;Semarang
3452;dahle;;Culture;;Watu Lumbung;Jogja
3453;obrien;;History;;Kampung Batik Gedong Semarang;Semarang
3454;dineisha;;Culture;;Sindu Kusuma Edupark (SKE);Jogja
3455;peterkin;;Culinary;;Desa Wisata Sungai Code Jogja Kota;Jogja
3456;visham;;Culture;;Pantai Drini;Jogja
3457;manthei;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
3458;ubeydullah;;Culinary;;Brown Canyon;Semarang
3459;zumar;;Tourist Attraction;;Bukit Wisata Pulepayung;Jogja
3460;dhiren;;Culture;;Goa Pindul;Jogja
3461;hikariko;;Culinary;;Benteng Pendem;Semarang
3462;zian;;History;;Embung Tambakboyo;Jogja
3463;priscillia;;Culinary;;Bukit Paralayang, Watugupit;Jogja
3464;jamario;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
3465;cristy;;Tourist Attraction;;Tugu Pal Putih Jogja;Jogja
3466;aybrie;;Culture;;Monumen Palagan Ambarawa;Semarang
3467;pellet;;Nature;;Gua Maria Kerep Ambarawa;Semarang
3468;southard;;Culinary;;Umbul Sidomukti;Semarang
3469;tasheema;;Culinary;;Obyek Wisata Goa Kreo;Semarang
3470;aimslee;;Tourist Attraction;;Sindu Kusuma Edupark (SKE);Jogja
3471;jakevia;;Culture;;Puncak Gunung Api Purba - Nglanggeran;Jogja
3472;aathrey;;Tourist Attraction;;Lawang Sewu;Semarang
3473;vernae;;Tourist Attraction;;Nol Kilometer Jl.Malioboro;Jogja
3474;denajia;;Culture;;Pantai Nglambor;Jogja
3475;michaelene;;Tourist Attraction;;Tirto Argo Siwarak;Semarang
3476;aeniah;;History;;Pantai Baruna;Semarang
3477;riana;;Culinary;;Kawasan Malioboro;Jogja
3478;nassor;;Nature;;The World Landmarks - Merapi Park Yogyakarta;Jogja
3479;megumu;;Tourist Attraction;;Benteng Pendem;Semarang
3480;brei;;History;;Gembira Loka Zoo;Jogja
3481;jeet;;Culture;;Wisata Mangrove Tapak;Semarang
3482;marbeth;;Culture;;Museum Kereta Ambarawa;Semarang
3483;kanstantsin;;History;;Pantai Jogan;Jogja
3484;southerland;;Nature;;Kota Lama Semarang;Semarang
3485;lindoro;;Tourist Attraction;;La Kana Chapel;Semarang
3486;camaury;;Nature;;Masjid Agung Ungaran;Semarang
3487;taislee;;Culture;;Kota Lama Semarang;Semarang
3488;andromachi;;Tourist Attraction;;Waduk Jatibarang;Semarang
3489;orianthi;;Culture;;Gua Maria Kerep Ambarawa;Semarang
3490;madry;;Culture;;Semarang Chinatown;Semarang
3491;thorne;;Tourist Attraction;;Tebing Breksi;Jogja
3492;traysean;;Tourist Attraction;;Monumen Sanapati;Jogja
3493;guelda;;Nature;;Green Village Gedangsari;Jogja
3494;nadeja;;Nature;;Kampung Wisata Kadipaten;Jogja
3495;airlie;;Nature;;Benteng Pendem;Semarang
3496;rivaan;;Tourist Attraction;;Masjid Agung Ungaran;Semarang
3497;charleigh;;Culinary;;The Lost World Castle;Jogja
3498;joslynn;;Nature;;Kampung Pelangi;Semarang
3499;everlyse;;Culture;;Pantai Depok Jogja;Jogja
3500;audrielle;;Culture;;Candi Ijo;Jogja
3501;irram;;Tourist Attraction;;Green Village Gedangsari;Jogja
3502;zinachimdi;;Culture;;Pasar Beringharjo;Jogja
3503;revel;;Tourist Attraction;;Sindu Kusuma Edupark (SKE);Jogja
3504;roniyah;;History;;De Mata Museum Jogja;Jogja
3505;alyona;;Culinary;;Pantai Wediombo;Jogja
3506;tremica;;History;;Kampung Wisata Taman Sari;Jogja
3507;alem;;Culture;;Pantai Sundak;Jogja
3508;annela;;Nature;;Gembira Loka Zoo;Jogja
3509;nolland;;History;;Tugu Muda Semarang;Semarang
3510;celina;;Culture;;Benteng Pendem;Semarang
3511;adam;;History;;Taman Pandanaran;Semarang
3512;jayveer;;Culinary;;Puncak Kebun Buah Mangunan;Jogja
3513;deste;;Culture;;Goa Rancang Kencono;Jogja
3514;bale;;History;;Monumen Serangan Umum 1 Maret;Jogja
3515;kager;;Nature;;Monumen Sanapati;Jogja
3516;koa;;History;;Tugu Pal Putih Jogja;Jogja
3517;holliman;;Culture;;Jurang Tembelan Kanigoro;Jogja
3518;tahiya;;Tourist Attraction;;Air Terjun Kedung Pedut;Jogja
3519;seavey;;Culinary;;Tugu Pal Putih Jogja;Jogja
3520;lionello;;Nature;;Bukit Lintang Sewu;Jogja
3521;hervey;;Culinary;;Durian Gardens and Tourism Education Watu Simbar;Semarang
3522;elliyana;;Tourist Attraction;;Geoforest Watu Payung Turunan;Jogja
3523;audin;;Culture;;Gua Maria Kerep Ambarawa;Semarang
3524;tehila;;Nature;;Kampoeng Djadhoel Semarang;Semarang
3525;jerius;;History;;Air Terjun Semirang;Semarang
3526;willcox;;Culture;;Air Terjun Semirang;Semarang
3527;serguio;;Tourist Attraction;;Candi Gedong Songo;Semarang
3528;abdulwahid;;Culinary;;Pasar Beringharjo;Jogja
3529;granado;;Nature;;Alun Alun Selatan Yogyakarta;Jogja
3530;jatory;;Nature;;Geoforest Watu Payung Turunan;Jogja
3531;jacc;;Culture;;Pantai Krakal;Jogja
3532;derna;;Nature;;Taman Pelangi Jogja;Jogja
3533;todora;;Nature;;Pantai Sundak;Jogja
3534;jamette;;History;;Kawasan Wisata Sosrowijayan;Jogja
3535;ramjani;;History;;Kawasan Wisata Sosrowijayan;Jogja
3536;linfert;;History;;Bukit Wisata Pulepayung;Jogja
3537;clairette;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
3538;ayaniah;;History;;Pantai Nguluran;Jogja
3539;emilea;;Culinary;;Candi Gedong Songo;Semarang
3540;tamana;;History;;Monumen Palagan Ambarawa;Semarang
3541;shumita;;Culture;;Candi Ijo;Jogja
3542;tamesha;;Tourist Attraction;;Candi Ijo;Jogja
3543;deseret;;Tourist Attraction;;Monumen Sanapati;Jogja
3544;onterrio;;Tourist Attraction;;Gua Maria Kerep Ambarawa;Semarang
3545;aleli;;Culinary;;Kota Lama Semarang;Semarang
3546;viant;;History;;Kampung Wisata Taman Sari;Jogja
3547;dimetra;;Tourist Attraction;;Pantai Kukup;Jogja
3548;marthia;;Culture;;Sam Poo Kong Temple;Semarang
3549;zamirra;;Culinary;;Benteng Pendem;Semarang
