Event_Id,Event_Name,Description,Category,City,Price,Rating,Pelaksanaan,Regist
318,Graphic Designer,To design outdoor signs and promotional flyers.,Strengthening_Communities,DOMPU,656000,1,4/1/2023,12/15/2022
319,Hike-A-Thon,Show your support for Van Cortlandt Park by participating in a Hike with the Friends of Van Cortlandt Park,Strengthening_Communities,TAPANULI SELATAN,398000,4,11/30/2022,10/11/2022
320,Supervise children in Highland Park Children's Garden,Garden with children and supervise activities on Saturdays.,Strengthening_Communities,BENGKULU TENGAH,518000,4,9/8/2023,7/20/2023
321,Clerical / Administrative Volunteers (Updated 9/23/11),Clerical volunteers are deeply appreciated for the work they put in with JBFCS. We are located in all 5 boroughs and Westchester. Just bring a positive attitude! See full description...,Strengthening_Communities,MINAHASA UTARA,836000,4,6/8/2023,7/17/2023
322,Event Hosting and Campaign Promotion UNICEF Tap Project Volunteer,The U.S. Fund for UNICEF is inviting committed volunteers to promote the campaign in their communities in inspiring ways and to host UNICEF Tap Project fundraising events.,Environment,SIMEULUE,279000,3,7/14/2023,6/24/2023
323,3rd Annual FlyNY Kite Festival,"On August 20th, 2011, join NYC Parks and the Cooper-Hewitt National Design Museum for the third annual FlyNY Kite Festival!",Strengthening_Communities,NGADA,489000,1,1/4/2023,12/3/2023
324,IT Assistant,"Assist the IT Department with the phones, creating key cards, and maintaining printer logs.",Strengthening_Communities,NIAS,297000,5,5/18/2023,4/28/2023
325,Help New Yorkers Affected by the Storm in Brooklyn,Thousands of New Yorkers arenâ€™t able to dig out the snow,Strengthening_Communities,ACEH TENGAH,187000,5,10/7/2023,6/20/2023
326,Public Relations Plan for Professionals,A public relations plan outlines an organization's objectives and creates a road map for conducting external communications. An organization will develop key messages to the public to influence opinions and actions.,Strengthening_Communities,BURU,360000,2,4/19/2023,3/30/2023
327,Tank Internship Program,"The Tank is currently looking for Fall 2011 in the following categories: development, marketing, volunteer coordinator and artistic liaison.",Strengthening_Communities,KUNINGAN,288000,2,6/4/2023,3/17/2023
328,Children's Recreation Projects with New York Cares,"Thank you for contacting New York Cares about our Childrenâ€™s Recreation projects. Sports and fitness projects keep children healthy and active, arts and culture projects help them discover their creativity, and recreational outings expose them to the unique activities and culture of New York City.",Health,KAYONG UTARA,887000,1,12/18/2022,11/28/2022
329,Early Childhood Education Outreach Volunteer,Volunteer to help NYC's youngest learners!,Strengthening_Communities,PAREPARE,931000,2,3/7/2023,6/13/2023
330,Volunteer for Summer Streets,"Summer Streets Needs Volunteers! Be an invaluable part of Summer Streets, NYCâ€™s best summer event!",Strengthening_Communities,SIDENRENG RAPPANG,253000,2,9/22/2023,2/9/2023
331,Accounting System Advice for Professionals,"An accounting or bookkeeping system is the foundation for a nonprofitâ€™s success and effectiveness. This project requires that the organization has a minimally functional system, and the accounting professional will help improve or enhance it by offering advice and custom reports.",Strengthening_Communities,MALUKU TENGGARA,771000,2,12/14/2022,11/24/2022
332,Copywriting for Professionals,"The art of copywriting involves the strategic articulation of words to powerfully communicate a message to target audiences about an organization or specific topics such as an organizationâ€™s mission, programs, services or projects.",Strengthening_Communities,GOWA,614000,1,8/29/2023,9/8/2023
333,Cheerleaders Wanted!,"Cheer on the hundreds of athletes with developmental disabilities who will be participating in the SUS Olympics on May 20th at Riverbank State Park. Services for the UnderServed (SUS) needs assistance with running the event, including being timers, measuring throws, and awarding medals.",Helping_Neighbors_in_Need,TOLIKARA,405000,1,10/9/2023,8/21/2023
334,Help inform people of recycling practices in Central Park,"Tackle cancer, global warming, and pollution all in one on Sunday, September 18 from 8 am-12 pm at the 21st annual Komen NYC Race for the Cure in Central Park at the Naumberg Bandshell on the 72nd St Transverse.",Strengthening_Communities,DEPOK,532000,4,7/1/2023,12/18/2022
335,"I, Leader LGBT Campaigner","I, Leader LGBT Campaigners raise awareness about the I, Leader Workshop, a session on leadership and community activism training and the launch of a campaign that aims for safer schools.",Strengthening_Communities,KAPUAS,940000,5,2/17/2023,1/28/2023
336,Heart Gallery NYC Needs Your Help at our Info Table- Finding Homes for Kids!,Heart Gallery NYC needs volunteers to help out at our information table in Brooklyn. Our information table is set up at the exhibit at Atlantic Terminal. Our goal is to raise awareness about children in need of loving families as well as to recruit prospective foster and adoptive parents!,Strengthening_Communities,S I A K,113000,1,9/4/2023,3/20/2023
337,General Services,"Moving, lifting and rearranging",Strengthening_Communities,LINGGA,297000,4,12/16/2022,11/26/2022
338,Fundraising Plan for Professionals,"A fundraising plan defines an organizationâ€™s fundraising goals, outlines prospective funding sources and includes the specific strategy and tactics to achieve the organizationâ€™s fundraising goals.",Strengthening_Communities,PADANGSIDIMPUAN,349000,3,2/23/2023,3/2/2023
339,Donor Relations Strategy for Professionals,"Sustaining donorsâ€™ engagement with an organization is far more cost-effective than acquiring new donors. A donor relations strategy involves an effective structure for engaging existing donors in the organizationâ€™s work by timely and appropriate donor communication, and gift stewardship.",Strengthening_Communities,INTAN JAYA,527000,1,9/20/2023,8/31/2023
340,Registration,"Help with registration on the day of the event( June 5, 2011).",Strengthening_Communities,ACEH TAMIANG,605000,5,1/7/2023,11/6/2023
341,Health Insurance Claims Manager,"Position entails completing mental health claim forms monthly, tracking payments and interfacing with insurance companies regarding payments, etc.",Helping_Neighbors_in_Need,BOLAANG MONGONDOW UTARA,470000,3,2/11/2022,10/13/2022
342,Deliver a Passover Package and Visit with a Senior,"Brighten the day of a senior! Deliver a Passover package and visit with an older person for about an hour. Sunday, April 10, 2011 10:00 - 12:00 REGISTER ONLINE: www.dorotusa.org",Helping_Neighbors_in_Need,TASIKMALAYA,180000,3,8/2/2023,1/19/2023
343,English Teacher,English teacher needed to teach English as a Second Language.,Helping_Neighbors_in_Need,CIAMIS,792000,2,9/2/2023,1/20/2023
344,Brush of Kindness,"We need voulnteers to help paint our afterschool program from 9am to 4pm starting April 13, 2011 to May 13, 2011. This project would be useful for someone who needs community services.",Strengthening_Communities,MAGELANG,253000,3,10/26/2023,6/10/2023
345,Money Makes Sense,Financial literacy for adults,Helping_Neighbors_in_Need,SEMARANG,663000,4,7/5/2023,4/17/2023
346,Volunteer Childcare Coordinator,Provide childcare to groups of young children while their parents are in workshops and manage volunteer chilcare helpers,Strengthening_Communities,BOYOLALI,251000,2,1/21/2023,1/1/2023
347,Friendly Visiting - Visit Homebound Seniors,"Friendly Visiting is a fantastic program that pairs wonderful and dedicated people like you to visit the home-bound elderly in your area. Visits take place once a week, based on your schedule and last for one hour. With our busy schedules, what rewarding opportunity could be better than that?",Helping_Neighbors_in_Need,MERAUKE,690000,1,1/17/2023,12/28/2022
348,Data Entry Assistant,"Duties include entering donations and pledges into database, creating thank you letters, updating donor information, updating reports, reconciling bank statements, and assisting the event coordinator.",Strengthening_Communities,SAMOSIR,862000,4,10/2/2023,1/21/2023
349,Help Clean Up after Hurricane Irene in Brooklyn,Help clean up tree limbs and debris that came down during Hurricane Irene.,Emergency_preparedness,JAKARTA BARAT,462000,3,3/27/2023,7/3/2023
350,B.A.C. Mentors,Are you interested in working with youth to help them develop real life skills that will help better their lives and become excited about school. Then come be a B.A.C. Mentor. We are looking for volunteers who can teach academic/career skills or life skills to high school students.,Education,TERNATE,532000,1,9/20/2023,8/31/2023
351,Pride Is Just Around the Corner! Get Involved Now!,"Take part in city wide Pride events, marches and rallies! Volunteers are needed to represent Queens Pride House at events all through the month of June. Sign up for a training today!",Strengthening_Communities,OGAN KOMERING ILIR,582000,5,5/19/2023,4/29/2023
352,Tree Care Workshop - Queens 3/20,"Help water and care for the 70,000 new street trees that have been planted across New York City! Join the MillionTreesNYC Stewardship Corps and help keep New York City GREEN by coming to a free MillionTreesNYC stewardship workshop",Environment,BEKASI,576000,3,10/20/2023,9/30/2023
353,NYC Hemophilia Walk 2011,A walk in Riverside Park on Sun. June 5th to raise funds for the NYCHC and the National Hemophilia Foundation. The New York City Hemophilia Walk was the first and is still the largest of the Hemophilia Walks held by NHF across the country. Together these walks represent NHFâ€™s largest events.,Strengthening_Communities,TOLI-TOLI,150000,4,12/8/2023,7/23/2023
354,Help Us With Outreach,"SMART Recovery NYC has a solid program for those suffering from addictive behavior problems. We use a range of cognitive-behavioral techniques to manage urges, modulate emotions and problem solve.",Education,GROBOGAN,969000,4,7/6/2023,5/18/2023
355,Volunteer for Consumer Protection Law Project,"The New York Legal Assistance (NYLAG), a non-profit law firm based in New York City, is recruiting volunteers for its Consumer Protection Law Project.",Helping_Neighbors_in_Need,POHUWATO,177000,3,10/25/2023,5/10/2023
356,Russian speaking volunteer needed to work with Seniors,A bi-weekly nutrition workshop for low-income seniors who reside in Brooklyn. The goal of these workshops is to focus on different aspects of nutrition each time and give seniors useful and practical information about how they can improve their daily diets.,Helping_Neighbors_in_Need,BANGGAI,151000,1,8/6/2023,5/19/2023
